"","logFC","logCPM","LR","PValue","FDR"
"Cyp2f2",4.38585328061815,1.33538869017792,74.6861015811828,5.51832439831524e-18,3.89869618740971e-15
"Hpgd",2.43707146911763,1.87442561603866,73.7659083921558,8.79525838634664e-18,5.94368265647764e-15
"Adh1",1.2755363872061,4.30927337419121,73.1713699725773,1.18867563741068e-17,7.69816059678089e-15
"Orm1",5.06525583438606,1.29679097363184,72.5873870111844,1.59797099579265e-17,9.93490527504209e-15
"Cebpa",2.17576428546357,4.00071281960578,71.2999043443276,3.06850684586934e-17,1.8343769963595e-14
"Ccn1",1.54877823903383,5.55867279037845,69.5007266657992,7.63863653541475e-17,4.39730843222042e-14
"Adipoq",3.10385003543332,4.62943474336617,69.3465151229117,8.25984351685226e-17,4.56539647664123e-14
"Ppargc1a",1.94058044770119,6.50863812731234,69.2857971127666,8.51807873786243e-17,4.56539647664123e-14
"Mt2",2.19214292472792,3.33300858948791,69.0614835670297,9.54411906386498e-17,4.94480808698845e-14
"Prkar2b",2.98466079148543,2.93681235813786,68.1964625185921,1.47991000120981e-16,7.4200777899368e-14
"Trarg1",1.7723231122365,2.40421644604384,67.2852564535517,2.34931725357244e-16,1.14110743975864e-13
"Cfh",1.77810562241464,3.23149803622823,66.5740873057215,3.36986989049413e-16,1.58720871842274e-13
"Arrdc3",2.08113460345371,6.45737066576844,64.5638693144547,9.34534005669589e-16,4.27219472062424e-13
