"","logFC","logCPM","LR","PValue","FDR"
"Gm51551",0.0707184578689796,-1.2375489401142,0.0296968928991086,0.863179779290892,0.999801237389661
"Rps12",-0.044348813459415,2.26569102739444,0.0296117666627502,0.863374087075453,0.999801237389661
"Rps7",-0.0296369874651092,3.38978869707379,0.0295985676304484,0.863404240713764,0.999801237389661
"Fam120aos",0.0290443307619177,3.19878033582691,0.0295880815312231,0.863428201498803,0.999801237389661
"Hrh1",0.0732487084854844,-1.05358570880848,0.0295089381722855,0.863609185620283,0.999801237389661
"Arf1",-0.0228596441016981,7.84015846284955,0.0294697319112558,0.863698934595787,0.999801237389661
"Gm6568",-0.0580098060295434,0.184900890634473,0.0294413361587695,0.863763975088442,0.999801237389661
"Ppia",-0.025433021222906,3.82396805113015,0.029425212958138,0.863800919664132,0.999801237389661
"Zfp668",-0.0292446842310809,3.07886622851222,0.0294184424553976,0.863816436647409,0.999801237389661
"Lin7c",0.0204442863985735,4.5509905211077,0.0294168392811756,0.863820111152949,0.999801237389661
"Cope",0.0213105145254282,6.1794120569202,0.0294147579830728,0.863824881681207,0.999801237389661
"Tmem135",-0.0210568799860975,4.49946890666436,0.0294125362065469,0.863829974390767,0.999801237389661
"Emc4",-0.0225251864729463,5.54193967401447,0.0293140315773854,0.86405596395976,0.999801237389661
"Adamts14",-0.0653116423115779,0.105944612942689,0.0293027052256347,0.864081973942293,0.999801237389661
"Gnptab",-0.0270296494555743,4.64522160262777,0.0291752732054089,0.864374967825346,0.999801237389661
"D3Ertd751e",-0.0390181584205213,2.43999054933714,0.0291154575295154,0.864512724151147,0.999801237389661
"Sephs1",-0.0232032042505128,4.70342080128979,0.0290806337590492,0.864592990850831,0.999801237389661
"Itgb1",0.0246329874311727,7.59717567172729,0.0290511369417743,0.864661017939191,0.999801237389661
"Med8",0.0207839155278911,4.25942286614327,0.0290306953179416,0.864708182321789,0.999801237389661
"Spef1",-0.0468759045622786,0.980535250761562,0.0289924981641918,0.864796359356173,0.999801237389661
"Ttf2",-0.0373715923893377,2.58725096150893,0.0289920619940891,0.864797366587396,0.999801237389661
"Rbm25",-0.0220418007995773,6.3535298120982,0.0289807711522494,0.864823442817625,0.999801237389661
"Pigx",0.0353355329748534,2.50722802648554,0.0289747912670197,0.864837255496189,0.999801237389661
"Cdan1",0.0298283166998899,3.10779153669853,0.0289531543992032,0.86488724582035,0.999801237389661
"Rasip1",-0.0243626894993681,3.74528304066833,0.0288917257186734,0.865029276911082,0.999801237389661
"D830015G05Rik",0.0649700751713181,-0.589124556110488,0.0288425591052688,0.865143068479481,0.999801237389661
"BC055324",-0.0785002362405283,-1.62771071727224,0.0288346019086467,0.865161494052309,0.999801237389661
"Hpgd",-0.0722627827795676,2.78562116403595,0.02881900838101,0.865197609793049,0.999801237389661
"Rimklb",-0.0903903532329756,-1.08796010835656,0.0287866082792618,0.865272682934576,0.999801237389661
"Invs",-0.0347428654518223,2.58923523720469,0.0287375949331783,0.865386332698834,0.999801237389661
