"","logFC","logCPM","LR","PValue","FDR"
"Ccnl1",0.0596376527759618,4.52926618624643,0.236664875687914,0.626625362892841,0.893007104278817
"Tph2",-0.27533756300583,-1.99711781008113,0.236632889373636,0.626648667102843,0.893007104278817
"Ctnna1",0.055867219596444,6.19070160640538,0.236422152804053,0.626802251764742,0.893144782850015
"Prnp",0.0591635937306272,6.82111126517836,0.236267318273977,0.626915149003291,0.893182138867577
"Dnase1l2",0.145405298714138,0.230076303279274,0.236229931921535,0.626942416029777,0.893182138867577
"Wdr5b",-0.100670873126801,1.78916804135195,0.236024634199478,0.627092193584291,0.893297870132949
"Cmtr1",0.0971765423172928,2.15307244439816,0.235806397356728,0.627251499349802,0.893297870132949
"Rpl17",0.0838979943419798,2.11735329988123,0.235729408466198,0.62730772046277,0.893297870132949
"A630072L19Rik",0.204457558317748,-1.33209226154409,0.235640749282451,0.627372477860427,0.893297870132949
"Tbrg1",-0.0542757695855685,4.97712983302621,0.235467794887025,0.627498848512114,0.893297870132949
"Rbm39",0.0552315125845398,6.868418365816,0.235458449478335,0.627505678449903,0.893297870132949
"Gm5915",-0.127328716407528,1.39326704120837,0.235394988122231,0.627552062565242,0.893297870132949
"Bloc1s6",-0.0578622770339053,4.24784104451351,0.235213537276367,0.627684728219628,0.893297870132949
"Gm39687",0.225136078799354,-1.62883550241143,0.23508883731093,0.627775937784517,0.893297870132949
"Acss1",-0.118400003130922,6.04362949068002,0.235009586914138,0.627833919602088,0.893297870132949
"Gm6568",-0.146360260732171,0.167354407025043,0.234965800339747,0.627865960269027,0.893297870132949
"Grem2",-0.128813946703321,1.48419998930257,0.234776649076011,0.628004413399185,0.893297870132949
"Card14",-0.165450307470786,0.223507943317782,0.234654904750559,0.628093563076014,0.893297870132949
"Lonp1",0.0572225888338029,7.19491997129534,0.23452638015377,0.628187708728042,0.893297870132949
"Eml3",-0.0799288894004953,2.5009331236758,0.234376290775012,0.628297691134069,0.893297870132949
"Rbpms2",-0.166472250952472,-0.128731715968703,0.234182831753321,0.628439518064184,0.893297870132949
"Atg7",0.0670749539068898,3.31798760761813,0.234113542377998,0.628490332449991,0.893297870132949
"LOC118568382",-0.135334184280939,0.91945434692161,0.233947041573093,0.628612476225986,0.893297870132949
"Edrf1",-0.0646002487811401,3.6017459545186,0.233933826505783,0.628622173000124,0.893297870132949
"Chid1",0.101780079708204,2.51726575410929,0.233917322894881,0.628634283272083,0.893297870132949
"Sapcd1",-0.209719465671879,-1.50073804935139,0.233826747107561,0.628700756745366,0.893297870132949
"St8sia6",0.178185634009517,-0.767030036859909,0.233801317952318,0.628719422031031,0.893297870132949
"Zfp451",-0.0655476151373659,3.61178394149166,0.233793999399415,0.628724794163176,0.893297870132949
"Smap2",0.0621896769598807,4.28564038083862,0.233774179292811,0.628739343493581,0.893297870132949
"Ces1d",0.0751976746012735,4.54938794221724,0.233629898121833,0.628845278799933,0.893297870132949
"Prpf6",-0.0614151797331498,6.03370794015023,0.233589619162444,0.628874859953319,0.893297870132949
"Gm46085",-0.115635317961061,1.2967349297273,0.233587314495337,0.62887655261234,0.893297870132949
"Cox7c-ps1",-0.0789580669081165,3.85050160473545,0.233567817330226,0.628890872685847,0.893297870132949
"Ube3a",-0.0589091576450215,6.03240773145735,0.233396166550392,0.629016976780924,0.893297870132949
"Stk19",0.072445751826754,2.71663003434284,0.233376751054384,0.62903124407139,0.893297870132949
